347,Died in a previous Congress,"Responsible Disposal Reauthorization Act of 2019
This bill extends through FY2031 authorization for the Department of Energy to operate the Cheney disposal cell in Mesa County, Colorado. (The disposal cell serves as a repository for mill tailings, which is sandy waste that results from the process of turning natural uranium into fuel.)"
348,Died in a previous Congress,"Fowler and Boskoff Peaks Designation Act
This bill designates specified mountain peaks in the Uncompahgre National Forest in Colorado as ""Fowler Peak"" and ""Boskoff Peak."""
349,Died in a previous Congress,"This bill designates the peak of Frenchman Mountain in Nevada as the ""Maude Frazier Mountain."""
350,Died in a previous Congress,"Pay Our Coast Guard Act of 2019
This bill provides FY2019 continuing appropriations to the U.S. Coast Guard for any period during which interim or full-year appropriations for the Coast Guard are not in effect.
The appropriations are provided to the Coast Guard for
 pay and allowances for members of the Coast Guard, civilian employees, and contractors; and the payment of a death gratuity, funeral travel, and the temporary continuation of the basic allowance for housing for dependents of members of the Coast Guard dying on active duty. The appropriations are provided until the earlier of September 30, 2019, or the enactment of specified Coast Guard appropriations legislation."
351,Died in a previous Congress,"Equip Ag Act of 2019
This bill directs the Department of Defense (DOD) to (1) identify DOD equipment that would be appropriate for farm use and could be used in an equipment sharing program without jeopardizing military readiness, and (2) establish a three-year pilot program to lend such equipment to new farmers."
352,Died in a previous Congress,"Holding Health Insurers Harmless Act
This bill exempts health insurers and group health plan sponsors from penalties for offering coverage or plans that fail to comply with the Patient Protection and Affordable Care Act and the Health Care and Education Reconciliation Act of 2010. Coverage and plans must continue to comply with (1) the prohibition on excluding preexisting conditions from coverage, and (2) the requirement for coverage of dependent children to be available until the dependent turns 26 years old."
353,Died in a previous Congress,"This bill directs the Department of State to include additional information in its annual reports concerning Taiwan's participation at the World Health Organization's World Health Assembly (WHA) as an observer. The report shall describe changes and improvements to the State Department's plan to support Taiwan's observer status at the WHA, following any meetings at which Taiwan did not participate under such status. (China has opposed Taiwan's participation, based on its position that Taiwan is part of China and not a separate country.)"
354,Died in a previous Congress,"Federal Employee Accountability Act of 2019 or FEAA
 This bill provides additional statutory authority for federal agencies to discipline employees.Specifically, agencies may remove or demote (i.e., reduce the grade or pay of) employees for performance or misconduct without proving that the adverse action promotes the efficiency of the service. The bill provides a statutory definition of the term ""misconduct."" An adverse action may be appealed to the Merit Systems Protection Board. The bill sets forth requirements and procedures for such appeals."
355,Died in a previous Congress,"Trust Returned to the United States Taxpayer Act or the TRUST Act This bill expands the types of felony convictions that result in the loss of creditable service as a Member of Congress under the Civil Service Retirement System and the Federal Employees Retirement System. Currently, certain felony convictions result in the loss of credit toward a federal retirement annuity for any time served as a Member of Congress. This bill makes any felony conviction under federal or state law result in the loss of credit toward a federal retirement annuity for any time served as a Member of Congress."
356,Died in a previous Congress,"Medgar and Myrlie Evers Home National Monument Act
This bill establishes the Medgar and Myrlie Evers Home National Monument in Jackson, Mississippi, as a unit of the National Park System to preserve, protect, and interpret the home and history of the pivotal role of Medgar and Myrlie Evers in the civil rights movement.
The National Park Service shall seek to enter into a cooperative agreement with Tougaloo College in Tougaloo, Mississippi, for interpretive and educational services related to the monument."
357,Incorporated into another bill,"Sacramento-San Joaquin Delta National Heritage Area Act
This bill establishes the Sacramento-San Joaquin Delta National Heritage Area in California.
The Delta Protection Commission is designated as the local coordinating entity for the heritage area. The commission shall submit a proposed management plan for the heritage area to the Department of the Interior for approval. The management plan shall not be approved until Interior has received certification from the commission that the Delta Stewardship Council has reviewed such plan for consistency with the plan adopted by the council pursuant to state law."
358,Died in a previous Congress,"California New River Restoration Act of 2019
This bill requires the Environmental Protection Agency (EPA) to establish a California New River restoration program for the New River. The river starts in Mexicali, Mexico, flows north into the United States through Calexico, passes through the Imperial Valley, and drains into the Salton Sea.
In carrying out the program, the EPA must (1) implement projects, plans, and initiatives for the New River supported by the California-Mexico Border Relations Council; and (2) provide grants and technical assistance for coordinating restoration and protection activities."
359,Died in a previous Congress,"Enhancing Grid Security through Public-Private Partnerships Act 
This bill directs the Department of Energy to facilitate and encourage public-private partnerships in order to address and mitigate the physical security and cybersecurity risks of electric utilities."
360,Died in a previous Congress,"Cyber Sense Act of 2020
This bill requires the Department of Energy to establish a voluntary Cyber Sense program to test the cybersecurity of products and technologies intended for use in the bulk-power system. The bulk-power system includes facilities and control systems necessary for operating an interconnected electric energy transmission network."
361,Died in a previous Congress,"Iranian Proxies Terrorist Sanctions Act of 2019
This bill directs the President to impose sanctions on As-Saib Ahl al-Haq and Harakat Hizballah al-Nujaba, two Iraqi paramilitary groups affiliated with Iran. The sanctions relate to blocking property and transactions and also apply to foreign individuals serving as the groups' officials, agents, and affiliates.
The President shall submit detailed explanations as to whether sanctions should be imposed on various individuals identified in the bill.
The Department of State shall annually publish a list of groups that receive logistical, military, or financial support from Iran's Islamic Revolutionary Guard Corps (IRGC) or under the IRGC's influence."
362,Died in a previous Congress,"Energy Emergency Leadership Act
This bill requires the Secretary of Energy to assign energy emergency and energy security functions to an Assistant Secretary, including responsibilities with respect to infrastructure and cybersecurity.
The Department of Energy must ensure that such functions are performed in coordination with relevant federal agencies."
363,Died in a previous Congress,"Reducing Environmental Barriers to Unified Infrastructure and Land Development Act of 2019 Act or the REBUILD Act 
 This bill authorizes (1) the assignment to states of federal environmental review responsibilities under relevant federal environmental laws for projects funded by, carried out by, or subject to approval by federal agencies; and (2) states to assume all or part of those responsibilities.
Each responsible federal official who is authorized to assign such responsibility must promulgate regulations that establish requirements relating to information required to be contained in state applications to assume those responsibilities.
 An official may approve an application only if (1) public notice requirements have been met, (2) the state has the capability to assume the responsibilities, and (3) the head of the state agency having primary jurisdiction over the projects enters into a written agreement with an official to assume the responsibilities and to maintain the financial resources necessary to carry them out.
The officials must audit state compliance with federal laws for which responsibilities are assumed. The officials may terminate the responsibilities assigned to states after providing notice to states of any noncompliance and an opportunity to take corrective action."
364,Died in a previous Congress,"Secure Accountability for Emigres and Refugees Act of 2019 or the SAFER Act of 2019
This bill establishes additional security screening requirements for aliens seeking refugee status if they are nationals of Iraq or Syria, are stateless individuals whose last habitual residence was in one of those countries, or have been in either country since March 1, 2011.
The Department of Homeland Security shall ensure that such an individual
 has passed a lie detector test; has submitted biometric information, including DNA, which shall be used to ensure that the individual has no known history of engaging in terrorist activity; and does not pose a national security threat, based on a background check which includes review of the individual's Internet postings."
365,Died in a previous Congress,"This Land Is Our Land Act
This bill prohibits the Department of Homeland Security from constructing, or obligating or expending any funds for the construction of, any new border barriers, including walls or fences, on federal lands under the jurisdiction of the Department of the Interior or the Department of Agriculture (USDA) within 100 miles of the international land borders of the United States.
The bill prohibits the President from obligating or expending funds for the construction of any new border barrier, including walls or fences along the border between the United States and Mexico, pursuant to a declaration of a national emergency.
The bill declares that any authorization to exercise, in the name of the United States, the right of eminent domain, shall have no force or effect, to the extent that the purpose is the construction of any new border barriers, including walls or fences, on federal lands under the jurisdiction of Interior or USDA within 100 miles of the international land borders of the United States."
366,Died in a previous Congress,"Insulin Access for All Act of 2019
This bill prohibits cost-sharing (e.g., copayments) under Medicaid and the Medicare prescription drug benefit for insulin and associated medical supplies."
367,Died in a previous Congress,"Pay Our Coast Guard Parity Act of 2019
This bill provides continuing appropriations to the U.S. Coast Guard for any period in which there is a Coast Guard-specific funding lapse.
The bill provides appropriations for the pay, allowances, and benefits of specified Coast Guard personnel and contractors if (1) there is a lapse in appropriations for the Coast Guard, and (2) legislation has been enacted that provides interim or full-year appropriations for the Department of Defense (DOD).
 The bill provides the appropriations until the earliest of the enactment of specified Coast Guard appropriations legislation, the termination of the availability of appropriations for DOD, or the date that is 180 days after the beginning of the Coast Guard-specific funding lapse."
368,Died in a previous Congress,"George W. Bush Childhood Home Study Act
This bill directs the Department of the Interior to conduct a special resource study of the childhood home of former President George W. Bush, which is located at 1412 West Ohio Avenue in Midland, Texas."
369,Died in a previous Congress,"Defund Planned Parenthood Act of 2019
This bill temporarily restricts federal funding for Planned Parenthood Federation of America, Inc. Specifically, the bill prohibits, for a one-year period, the availability of federal funds for any purpose to this entity, or any of its affiliates or clinics, unless they certify that the affiliates and clinics will not perform, and will not provide any funds to any other entity that performs, an abortion during such period. This restriction does not apply in cases of rape or incest or where a physical condition endangers a woman's life unless an abortion is performed.
The Department of Health and Human Services and the Department of Agriculture must seek repayment of federal assistance received by Planned Parenthood Federation of America, Inc., or any affiliate or clinic, if it violates the terms of the certification required by this bill.
Additional funding for community health centers is provided for the one-year period described above (subject to the same abortion-related restrictions and exceptions)."
370,Died in a previous Congress,"Pipeline and LNG Facility Cybersecurity Preparedness Act
This bill requires the Department of Energy to implement a program to ensure the security, resiliency, and survivability of natural gas pipelines, hazardous liquid pipelines, and liquefied natural gas facilities."
371,Died in a previous Congress,"Pay Our Protectors Act
This bill provides appropriations to pay the salaries and expenses of certain federal employees who are working during the lapse in appropriations that began on or about December 22, 2018, and resulted in a partial government shutdown. The bill applies to employees of the U.S. Coast Guard, U.S. Customs and Border Protection, U.S. Immigration and Customs Enforcement, the Transportation Security Administration, and the E-Verify program."
372,Died in a previous Congress,"Honoring Our Fallen TSA Officers Act
This bill extends public safety officers' death benefits to Transportation Security Administration employees performing official duties related to protecting the nation's transportation systems."
373,Died in a previous Congress,"Fairness for Medical Providers Act of 2019
This bill allows administrative or judicial review of certain decisions by the Centers for Medicare & Medicaid Services (CMS) relating to the Medicare Primary Care Incentive Payment Program. (The program authorized additional payments to certain primary-care practitioners who provided primary-care services on or after January 1, 2011, and before January 1, 2016.)
Current law prohibits administrative or judicial review of CMS decisions regarding the eligibility of primary-care practitioners to receive incentive payments under the program. The bill authorizes review of such decisions in cases where the practitioner failed to meet eligibility criteria due to a coding error for provided items and services."
374,Died in a previous Congress,"Always Ready Act of 2019
This bill provides FY2019 continuing appropriations to the U.S. Coast Guard for any period during which interim or full-year appropriations for the Coast Guard are not in effect.
The appropriations are provided to the Coast Guard for
 pay and allowances for members of the Coast Guard, civilian employees, and contractors; the payment of a death gratuity, funeral travel, and the temporary continuation of the basic allowance for housing for dependents of members of the Coast Guard dying on active duty; and retired pay. The appropriations are provided until the earlier of the enactment of specified Coast Guard appropriations legislation or October 1, 2019."
375,Died in a previous Congress,"This bill applies the Indian Reorganization Act to all federally recognized Indian tribes, regardless of when a tribe became recognized. The amendments made by this bill are retroactively effective as if included in the Indian Reorganization Act. This effectively overrules the Supreme Court's decision in Carcieri v. Salazar, which held that the Department of the Interior could not take land into trust for a specified tribe because that tribe had not been under federal jurisdiction when the Indian Reorganization Act was enacted."
376,Incorporated into another bill,"California Desert Protection and Recreation Act of 2019
This bill provides for conservation, additional recreational opportunities, and renewable energy development in the California Desert Conservation Area.
Specifically, the bill, among other things
 establishes or designates wilderness areas, a special management area, off-highway vehicle recreation areas, and a national scenic area; releases specified wilderness study areas; adjusts national park and preserve boundaries; and specifies land withdrawals, transfers, and conveyances. Specified federal land shall be taken into trust for the Lone Pine Paiute-Shoshone Tribe.
Lands and interests in land, including improvements, outside the boundary of Joshua Tree National Park in California may be acquired for the purpose of operating a visitor center.
The bill makes amendments to the California Desert Protection Act of 1994 regarding the California State School lands and designates specified segments of rivers and creeks as components of the National Wild and Scenic Rivers System."
377,Died in a previous Congress,"This bill directs the U.S. Postal Service, by 270 days after its enactment, to designate a single, unique ZIP code for each of
 Miami Lakes, Florida; Flanders, Northampton, and Riverside in the Town of Southampton, New York; Ocoee, Florida; Oakland, Florida; Glendale, New York; and Estero, Florida."
378,Died in a previous Congress,"Safeguarding Election Infrastructure Act of 2019
This bill addresses the security of federal elections, including by requiring paper ballots, requiring audits of election results, and providing support for voting system security improvements.
Voting systems must use individual, durable, voter-verified, paper ballots beginning one year after enactment of this bill. The ballots must be marked and made available for inspection and verification by the voter before the vote is cast and counted.
The bill prohibits states or other jurisdictions from acquiring electronic voting systems for use in a federal election that do not produce a voter-verified paper record.
States must audit election results in competitive races beginning in November 2022. Audits must consist of random hand counts of paper ballots. The Election Assistance Commission (EAC) must pay states to cover the costs of audits.
The EAC must award grants to states to improve voting system security by updating or testing voting equipment, keeping offline backups of voter registration lists, providing a secure platform for disseminating vote totals, or taking other specified actions.
If the Department of Homeland Security (DHS) determines that the security of a state's voting system or voter registration database was breached or is investigating whether a breach occurred, then DHS must report on the determination or investigation to specified congressional committees and the state election office. At the request of a state, DHS must collaborate with the state election office to help prevent and respond to threats to the security of the state's voting systems and voter registration databases."
379,Died in a previous Congress,"Protecting Businesses from Burdensome Compliance Cost Act of 2019
This bill limits the authority of a state to require a remote seller to collect (1) a tax or fee owed by a purchaser located in the state incident to a purchase of a good or service from the seller, and (2) information incident to the purchase. A remote seller is a seller with no physical presence in the state in which the purchaser is located at the time of the purchase.
A state may not impose the requirements for collecting taxes or fees and related information on a remote seller unless the purchase occurs after this bill takes effect and the tax or fee is imposed under a statute in effect in the state where the purchaser is located at the time of the purchase. A subdivision of a state may not impose the requirements on a remote seller.
The tax or fee must apply to purchases throughout the state of the good or service. The rate must be uniform and may not exceed the combined rate of the state and local taxes and fees payable by purchasers in the state of the good or service from sellers physically present in the state.
The state statute may not require the seller to (1) remit the taxes or fees to more than one location, or (2) provide information about the purchaser other than the zip code of the purchase and the aggregate amount of fees or taxes collected in a particular zip code."
380,Died in a previous Congress,This bill requires the Department of Commerce or the Department of the Interior to consider the threat of invasive species before mandating that a new fishway be built. (Fishways are structures placed on or around constructed barriers to give fish the opportunity to migrate.)
381,Died in a previous Congress,"21st Century Respect Act
This bill requires the Department of Agriculture (USDA) and the General Services Administration to change the terminology used to describe the racial background or place of origin of people in regulations concerning (1) USDA programs for financing and insuring loans for properties in rural areas, and (2) the 1974 development plan for Pennsylvania Avenue in Washington, DC."
382,Incorporated into another bill,This bill directs the Forest Service to convey specified National Forest System acreage to Custer County in South Dakota if the county offers to acquire the land for its market value.
383,Died in a previous Congress,"Continuing Coverage for Preexisting Conditions Act of 2019
This bill establishes severability between provisions relating to the requirement to maintain minimum essential health care coverage (i.e., the individual mandate) and other provisions of the Patient Protection and Affordable Care Act. Specifically, the bill provides that if the individual mandate is found to be illegal or incapable of being enforced, such findings do not affect the validity of other provisions relating to (1) the availability and renewability of coverage, or (2) the prohibitions against discriminatory coverage practices based on preexisting conditions or health status."
384,Died in a previous Congress,"Kate's Law or the Establishing Mandatory Minimums for Illegal Reentry Act of 2019
This bill imposes a mandatory minimum five-year prison term (not more than six years) upon removed aliens who unlawfully reenter the United States.
The bill also imposes mandatory minimum prison terms upon removed aliens convicted of certain serious crimes, including three or more misdemeanors involving drugs or an aggravated felony as defined by the immigration law."
385,Died in a previous Congress,"Sarah's Law
This bill directs U.S. Immigration and Customs Enforcement (ICE) to detain an alien who is unlawfully present in the United States and has been charged with a crime that resulted in the death or serious bodily injury of another person.
 ICE shall make reasonable efforts to obtain information about the identity of any victims of the crimes for which such alien was charged or convicted. It shall provide the victim, or the closest living relative of a deceased victim, with information about such alien, including name, date of birth, nationality, immigration status, criminal history, and a description of any related removal efforts."
386,Died in a previous Congress,"This bill revises the title, number, and date of the map depicting the Florissant Fossil Beds National Monument in Colorado and increases from 6,000 to 6,300 the maximum number of acres that may be made available for inclusion in the monument."
387,Incorporated into another bill,"Crags, Colorado Land Exchange Act of 2019
This bill directs the Department of Agriculture (USDA), if the Broadmoor Hotel, Inc. (BHI) offers to convey to USDA 320 acres of specified nonfederal land in the Pike National Forest in Teller County, Colorado, and a permanent trail easement for the Barr Trail in El Paso County, Colorado, to accept the offer and convey to the BHI 83 acres of specified federal land within the forest, together with a non-exclusive perpetual access easement for the BHI to and from such land on Forest Service Road (FSR) 371. The nonexclusive perpetual access easement granted to the BHI shall allow (1) the BHI to fully maintain, at its own expense, and use FSR 371 from its junction with FSR 368 in accordance with historic BHI use and maintenance patterns; and (2) full and continued public and administrative access and use of FSR 371 in accordance with the existing Forest Service travel management plan, or as it may be revised by USDA.
USDA shall determine the values of the lands to be exchanged through appraisals. The values shall be equal, or if they are not equal, shall be equalized as prescribed by this bill.
The Barr Trail easement donation shall not be appraised for purposes of this bill.
The land acquired by USDA under this bill shall become part of the Pike-San Isabel National Forest."
388,Died in a previous Congress,"Financial Reporting Threshold Modernization Act
This bill increases the threshold dollar amounts above which financial institutions are required to file currency-transaction and suspicious-activity reports with the Financial Crimes Enforcement Network."
389,Incorporated into another bill,"Kleptocracy Asset Recovery Rewards Act
This bill establishes in the Department of the Treasury the Kleptocracy Asset Recovery Rewards Program. The program may provide rewards to individuals furnishing information leading to the restraining, seizure, forfeiture, or repatriation of stolen assets linked to foreign government corruption.
A person is ineligible for a reward if they are an officer or employee of a federal, state, local, or foreign government and furnish such information in the course of their official duties. A person may be ineligible if Treasury reasonably believes that such person knowingly participated in certain forms of government corruption.
The bill provides for the administration of the program, including reward payment and eligibility.
Rewards must, to the extent possible, be paid first from any recovered assets.
Treasury must obtain approval from the Department of Justice before paying a reward under this Act in a matter where there is federal criminal jurisdiction."
390,Incorporated into another bill,This bill establishes the Adams Memorial Commission to replace the Adams Memorial Foundation in planning a permanent memorial in the District of Columbia to honor John Adams and his legacy. The commission terminates after seven years.
391,Died in a previous Congress,"White House Ethics Transparency Act of 2019
This bill creates transparency requirements for ethics waivers (i.e., waivers from the requirement to sign an ethics pledge) issued to executive branch appointees.
Specifically, such ethics waivers must be transmitted to the Office of Government Ethics and made publicly available online."
392,Died in a previous Congress,"Secure Government Buildings from Espionage Act of 2019
This bill instructs the General Services Administration, the Architect of the Capitol, or any other federal agency (other than the Department of Defense), before entering into a lease agreement with a public or private entity to accommodate a federal agency in a building or other improvement that will be used for high-security leased space, to require such entity
 to identify each beneficial owner of such entity; to disclose to such agency any beneficial owner that is a foreign person; and if such agency is assigning the building or other improvement to a federal tenant, to notify that tenant of any such disclosure. The agency shall require such entity to
 provide such identification and disclosure when first submitting a proposal in response to an agency solicitation, and update such information within 60 days of any change in the beneficial owners of that entity or the information required to be provided relating to each such owner."
393,Died in a previous Congress,"Aircraft Ownership Transparency Act of 2019
This bill requires the Federal Aviation Administration to obtain the identity of each beneficial owner of an entity seeking a certificate of registration for an aircraft before approving such certificate.
""Beneficial owner"" is defined as a natural person who exercises control over or has an interest in the entity seeking the aircraft registration."
394,Died in a previous Congress,"21st Century Voting Act
This bill establishes the Commission on Voting to report to Congress proposed legislation that would make specified changes to voting policy, including (1) making Election Day a national holiday, (2) making voter registration automatic and permanent, and (3) restoring the right to vote to persons released from prison.
This proposed legislation must be introduced as a bill by the Speaker of the House of Representatives and receive a vote. If the bill passes the House, it must be considered and voted upon by the Senate."
395,Died in a previous Congress,"Preventing Overreach Within the Executive Rulemaking System Act of 2019 or the POWERS Act of 2019
This bill requires agencies to (1) provide at least a 60-day period for the public to comment on proposed rules, and (2) respond within 10 days to certain congressional inquiries submitted during that period about a proposed rule."
396,Died in a previous Congress,"This bill confers exclusive jurisdiction to the U.S. Court of Federal Claims for the Miami Tribe of Oklahoma's land claim arising under the Treaty of Grouseland. The court must render judgement without regard to defenses based on the passage of time, including the statute of limitations. The United States is the only entity liable for such a claim, and monetary damages are the only available remedy. This jurisdiction expires unless such a claim is filed within one year.
All other claims of the tribe, including claims to title arising under the Treaty of Grouseland and the Northwest Ordinance, are extinguished."
397,Died in a previous Congress,"Rehabilitation for Multiemployer Pensions Act of 2019
This bill establishes the Pension Rehabilitation Administration within the Department of the Treasury and a related trust fund to make loans to certain multiemployer defined benefit pension plans.
To receive a loan, a plan must be (1) in critical and declining status, including any plan with respect to which a suspension of benefits has been approved; (2) in critical status, have a modified funded percentage of less than 40%, and have a ratio of active to inactive participants which is less than two to five; or (3) insolvent, if the plan became insolvent after December 16, 2014, and has not been terminated.
Treasury must transfer amounts, which may include proceeds from bonds and other obligations, from the general fund to the trust fund established by this bill as necessary to fund the program. The Pension Rehabilitation Administration may use the funds, without a further appropriation, to make loans, pay principal and interest on obligations, or for administrative and operating expenses.
The bill allows the sponsor of a multiemployer pension plan that is applying for a loan under this bill to also apply to the Pension Benefit Guaranty Corporation (PBGC) for financial assistance if, after receiving the loan, the plan will still become (or remain) insolvent within the 30-year period beginning on the date of the loan.
The bill also appropriates to the PBGC the funds that are necessary to provide the financial assistance required by this bill.
The bill modifies the requirements for the distribution of remaining pension benefits from certain defined contribution plans to a designated beneficiary upon death of an employee. The bill increases penalties for failure to file a tax return, and certain retirement plan returns."
398,Died in a previous Congress,"21st Century Energy Workforce Act
This bill directs the Department of Energy (DOE) to establish a National Center of Excellence for the 21st Century Workforce Advisory Board to (1) support and develop training and science education programs, (2) align apprenticeship programs and industry certifications to further develop succession planning in the energy sector, (3) integrate educational standards to develop foundational skills for elementary and secondary education and postsecondary education to create a pipeline between education and career, and (4) support the replication of existing model energy curricula.
DOE shall also establish a pilot program to award grants on a competitive basis to eligible entities for job training to obtain an industry-recognized credential.
Grant amounts are limited to $1 million for any one year. The federal share of the cost of a job training and education program using a grant shall be up to 65%, while the non-federal share may not be less than 50% cash."
399,Died in a previous Congress,"Pre-Apprenticeships To Hardhats Act or the PATH Act
This bill directs the Department of Labor to provide grants to eligible entities to develop pre-apprenticeship programs in the building and construction trades that serve underrepresented populations, including individuals from low income and rural census tracts."
400,Died in a previous Congress,"Care Packages for Our Heroes Act of 2019
This bill directs the Postal Regulatory Commission to establish rates of postage for packages shipped by priority mail from the United States to a foreign Army Post Office, Fleet Post Office, or Diplomatic Post Office address that limit the charge for distance traveled to that of two postal zones."
401,Died in a previous Congress,"Lowell Observatory Conveyance Act
This bill directs the Forest Service, if the Lowell Observatory in Flagstaff, Arizona, requests the conveyance of a certain parcel of land in Coconino National Forest that was originally conveyed by the United States to Percival Lowell and his heirs for observatory purposes, to convey all interest of the United States in such land to the observatory."
402,Died in a previous Congress,"Flagstaff Federal Reversion Relief Act
This bill removes any reversionary interest retained by the United States pursuant to the Act of July 27, 1866, in a specified parcel of land in Flagstaff, Arizona, that is owned by Win Oil Company, Inc."
403,Died in a previous Congress,"Clear Creek National Recreation Area and Conservation Act
This bill establishes the Clear Creek National Recreation Area in California to promote environmentally responsible off-highway vehicle recreation and support other public recreational uses, including hunting, hiking, and rock and gem collecting. The Department of the Interior shall (1) use the 2006 Clear Creek Management Area Travel Management Plan, as modified by this bill or by Interior, to incorporate natural resource protection information unavailable in 2006 as the basis for an interim management plan to govern off-highway vehicle recreation in the area; and (2) create a comprehensive management plan for the area, which shall include a hazards education program and a user fee program for motorized vehicle use.
Landowners must be given adequate access to inholdings (i.e., privately-owned land inside the boundary of a national park) within the area. The use of motorized vehicles on public land in the area shall be permitted only on roads, trails, and areas designated by the management plan. Livestock grazing shall be allowed to continue in certain parts of the area.
The bill (1) designates approximately 21,000 acres of identified federal lands in Fresno and San Benito Counties, California, as the Joaquin Rocks Wilderness and as a component of the National Wilderness Preservation System; and (2) releases the San Benito Mountain wilderness study area from wilderness review requirements."
404,Died in a previous Congress,"United States Territories College Access Act
This bill establishes a program to award grants that cover the difference between in-state and out-of-state tuition and fees for students who (1) are residents of outlying areas (i.e., American Samoa, the Northern Mariana Islands, Guam, and the Virgin Islands); and (2) attend public institutions of higher education located in a state, the District of Columbia, or Puerto Rico."
405,Died in a previous Congress,This bill permits the District of Columbia and each U.S. territory to furnish up to two statues honoring deceased residents for placement in the U.S. Capitol.
406,Died in a previous Congress,"This bill provides that, in determining the meaning of any federal statute or any ruling, regulation, or interpretation of the various U.S. administrative bureaus and agencies, the term state shall include any U.S. territory, unless the statute, rule, regulation, or interpretation explicitly excludes the territories from the definition of the term or otherwise precludes their inclusion."
407,Died in a previous Congress,"Virgin Islands Visa Waiver Act of 2019
This bill authorizes the Department of Homeland Security (DHS) to establish a visa waiver program for nationals of certain countries to enter the U.S. Virgin Islands. Countries that are member or associate members of the Caribbean Community (CARICOM), such as the Bahamas or Barbados, may be part of the visa waiver program. The government of the U.S. Virgin Islands may request additional countries be added to the program.
An individual entering under the waiver program shall be a nonimmigrant visitor to the U.S. Virgin Islands for business or pleasure, and may stay for no longer than 30 days. Such an individual shall waive the right to appeal an immigration officer's determination of admissibility, and also waive the right to appeal a removal decision.
DHS may implement the waiver program as to a country if it determines that it would not pose a welfare, safety, or security threat. DHS shall monitor the waiver program, and shall suspend the program as to any country if it determines that an unacceptable number of individuals from that country are remaining unlawfully or unlawfully entering other parts of the United States, seeking asylum or withholding of removal, or for other good cause."
408,Died in a previous Congress,"Sustainable Pension Plan Act of 2019 
This bill requires the Government Accountability Office (GAO) to study and report on the pension system for the employees of the government of the U.S. Virgin Islands (known as the Government Employees Retirement System).
The GAO study must analyze (1) the benefits provided, including a comparison to those offered to private employees; and (2) whether the system is adequately funded.
The study must also recommend actions that may be necessary to ensure that the system can be sustainably maintained and funded by the U.S Virgin Islands for the next 20 years."
409,Died in a previous Congress,This bill repeals the limitation on the amount of distilled spirits excise taxes covered over (paid) to the treasuries of the Virgin Islands and Puerto Rico.
410,Died in a previous Congress,"Territorial Economic Growth and Recovery Act of 2019
This bill directs the Department of the Treasury to pay to U.S.possessions for taxable years beginning after 2018 the cost of the earned tax credit and the child tax credit paid to residents of such possessions."
411,Died in a previous Congress,"Territorial Tax Parity Act of 2019
 This bill modifies the income source rules that apply with respect to the taxation of income from U.S. possessions (Guam, American Samoa, the Northern Mariana Islands, Puerto Rico, and the Virgin Islands).
Under current law, income is not possession source income if it is treated as (1) income from sources within the United States, or (2) as effectively connected with the conduct of a trade or business within the United States. The bill amends this rule to specify that it applies only to the extent that the income is attributable to an office or fixed place of business within the United States.
The bill also modifies the income source rules that apply to certain personal property sales in the Virgin Islands."
412,Died in a previous Congress,"Territorial Tax Equity and Economic Growth Act of 2019
 This bill modifies the residence and income source rules that apply with respect to the taxation of income from U.S. possessions (Guam, American Samoa, the Northern Mariana Islands, Puerto Rico, and the Virgin Islands).
The bill specifies that a bona fide resident of a possession must have a substantial presence in the possession for at least 122 days during the year. Under current law, the person must be present for at least 183 days during the year.
Under current law, income is not possession source income if it is treated as (1) income from sources within the United States, or (2) as effectively connected with the conduct of a trade or business within the United States. The bill amends this rule to:
 specify that it applies only to the extent that the income is attributable to an office or fixed place of business within the United States, specify principles that must be used to determine whether income from sources without a possession is effectively connected with the conduct of a trade or business within the possession, and prohibit income from activities within the United States which are of a preparatory or auxiliary character from being treated as income from sources within the United States or as effectively connected with the conduct of a trade or business within the United States. The bill also modifies the income source rules that apply to certain personal property sales in the Virgin Islands."
413,Died in a previous Congress,"Hire A Hero Act of 2019
 This bill allows small businesses a work opportunity tax credit for hiring a member of the Ready Reserve or the National Guard. The bill also makes permanent the provisions of the credit that apply to the hiring of qualified veterans and members of the Ready Reserve and National Guard."
414,Died in a previous Congress,"Protecting Local Communities from Harmful Algal Blooms Act
This bill amends the Robert T. Stafford Disaster Relief and Emergency Assistance Act to include algal blooms in the definition of a ""major disaster."""
415,Died in a previous Congress,"This bill authorizes the Department of the Interior to grant to any state or local government an easement or right-of-way over federal lands within Gateway National Recreation Area in the states of New York and New Jersey to construct, operate, or maintain projects for the control and prevention of flooding and shoreline erosion."
416,Died in a previous Congress,"Build up Illegal Line Defenses with Assets Lawfully Lifted Act of 2019
This bill directs certain amounts from the Department of Justice (DOJ) Assets Forfeiture Fund to the deployment of additional border security measures.
Specifically, the bill requires DOJ to report annually on the amount of total deposits into the fund that are derived from Mexican cartels. It makes available 50% of that amount for the construction of additional physical barriers and roads near the border to deter illegal crossings into the United States.
Additionally, the bill prohibits the release of seized currency or contraband that likely belongs to or supports a foreign, illegal trafficking organization while a civil forfeiture action is pending."
417,Died in a previous Congress,This bill adds various lionfish species to the list of injurious wildlife prohibited from being imported into the United States or transported between states.
